策略,方向,入场时间,出场时间,入场价,出场价,初始止损,最终止损,目标价,强平价,杠杆,保证金比例,保证金U,名义仓位U,盈亏U,收益率,入场前权益,出场后权益,出场原因,持仓小时,备注
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2024-11-06 12:00,2024-11-10 12:00,74385.34,77212.38,71028.03,73368.54,84457.25,66016.99,8,15%,363.67,2909.37,107.61,4.44%,2424.47,2532.08,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2024-11-10 16:00,2024-11-12 03:00,78852.18,86743.94,76218.71,82657.83,86752.62,69981.31,8,15%,379.81,3038.49,300.91,11.88%,2532.08,2832.99,目标止盈,35.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2024-11-12 04:00,2024-11-12 18:45,86169.32,86160.70,82394.11,86169.32,97494.93,76475.27,8,15%,424.95,3399.59,-3.74,-0.13%,2832.99,2829.25,保本止损,14.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2024-11-14 00:00,2024-11-15 05:00,92570.36,87084.98,87093.69,87093.69,109000.37,82156.19,8,15%,424.39,3395.10,-204.48,-7.23%,2829.25,2624.77,初始止损,29.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2024-11-21 16:00,2024-11-25 16:00,96945.49,98071.59,93097.20,94842.54,108490.39,86039.13,8,15%,393.72,3149.73,33.42,1.27%,2624.77,2658.19,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2024-12-20 20:00,2024-12-21 13:45,92724.23,98177.29,98167.47,98167.47,76394.50,103155.70,8,15%,398.73,3189.83,-190.88,-7.18%,2658.19,2467.32,初始止损,17.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-01-04 04:00,2025-01-07 23:00,98607.16,99202.88,95713.30,99212.80,107288.73,87513.85,8,15%,370.10,2960.78,14.92,0.60%,2467.32,2482.24,跟踪止损,91.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-01-09 04:00,2025-01-11 01:45,94235.18,95605.27,97762.47,95595.71,83653.29,104836.63,8,15%,372.34,2978.68,-46.31,-1.87%,2482.24,2435.93,跟踪止损,45.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-01-13 20:00,2025-01-13 23:15,90861.01,93077.46,94095.02,93068.15,81158.98,101082.88,8,15%,365.39,2923.11,-74.26,-3.05%,2435.93,2361.66,跟踪止损,3.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-01-17 20:00,2025-01-20 06:45,102241.22,102231.00,98676.80,102241.22,112934.50,90739.09,8,15%,354.25,2834.00,-3.12,-0.13%,2361.66,2358.55,保本止损,58.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-01-20 16:00,2025-01-21 01:30,107216.52,101289.85,101299.98,101299.98,124966.16,95154.66,8,15%,353.78,2830.25,-159.20,-6.75%,2358.55,2199.34,初始止损,9.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-02-03 12:00,2025-02-03 23:30,94038.70,98608.74,98598.88,98598.88,80358.15,104618.05,8,15%,329.90,2639.21,-130.96,-5.95%,2199.34,2068.38,初始止损,11.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-02-25 08:00,2025-02-27 04:00,91540.94,83199.96,94324.05,86823.33,83191.64,101839.30,8,15%,310.26,2482.06,223.79,10.82%,2068.38,2292.17,目标止盈,44.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-02-28 12:00,2025-03-01 00:30,80443.75,84838.82,85728.87,84830.34,64588.40,89493.68,8,15%,343.83,2750.61,-153.11,-6.68%,2292.17,2139.07,跟踪止损,12.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-03-10 08:00,2025-03-12 02:00,80726.23,82448.45,85406.46,82440.21,66685.51,89807.93,8,15%,320.86,2566.88,-57.36,-2.68%,2139.07,2081.71,跟踪止损,42.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-03-29 20:00,2025-04-01 23:00,82285.77,84795.92,84787.44,84787.44,74780.76,91542.92,8,15%,312.26,2498.05,-78.74,-3.78%,2081.71,2002.97,初始止损,75.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-04-07 16:00,2025-04-07 22:00,75112.09,78934.40,78926.51,78926.51,63668.83,83562.20,8,15%,300.45,2403.56,-124.78,-6.23%,2002.97,1878.19,初始止损,6.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-04-22 00:00,2025-04-23 16:00,88048.00,94431.04,85917.18,91697.47,94440.48,78142.60,8,15%,281.73,2253.83,161.06,8.58%,1878.19,2039.25,目标止盈,40.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-04-26 00:00,2025-04-30 00:00,95030.20,94781.82,92029.47,92029.47,104032.39,84339.30,8,15%,305.89,2447.10,-8.84,-0.43%,2039.25,2030.41,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-05-08 12:00,2025-05-12 12:00,99113.91,104049.49,96471.15,101847.79,107042.20,87963.60,8,15%,304.56,2436.49,118.83,5.85%,2030.41,2149.24,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-05-22 00:00,2025-05-23 20:15,108940.79,107599.04,105428.24,107609.80,119478.45,96684.95,8,15%,322.39,2579.09,-34.33,-1.60%,2149.24,2114.91,跟踪止损,44.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-06-21 04:00,2025-06-23 13:45,103240.87,101695.53,106093.09,101685.36,94684.23,114855.47,8,15%,317.24,2537.89,35.47,1.68%,2114.91,2150.38,跟踪止损,57.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-06-25 20:00,2025-06-29 20:00,107141.01,108417.36,103993.71,104562.17,116582.91,95087.65,8,15%,322.56,2580.46,28.14,1.31%,2150.38,2178.53,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-07-11 04:00,2025-07-14 11:30,113237.42,120562.60,110791.68,117100.97,120574.66,100498.21,8,15%,326.78,2614.23,166.41,7.64%,2178.53,2344.94,目标止盈,79.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-07-14 12:00,2025-07-14 23:45,120813.98,119781.36,118002.03,119793.34,129249.83,107222.41,8,15%,351.74,2813.93,-26.85,-1.15%,2344.94,2318.09,跟踪止损,11.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-08-02 04:00,2025-08-06 04:00,113259.67,113587.86,116499.88,115886.22,103539.06,126001.39,8,15%,347.71,2781.70,-10.85,-0.47%,2318.09,2307.24,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-08-10 12:00,2025-08-11 21:00,118530.45,119473.39,116228.47,119485.34,125436.39,105195.78,8,15%,346.09,2768.69,19.25,0.83%,2307.24,2326.49,跟踪止损,33.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-08-14 04:00,2025-08-14 18:45,122784.48,120794.38,119749.77,120806.46,131888.61,108971.22,8,15%,348.97,2791.78,-48.02,-2.06%,2326.49,2278.47,跟踪止损,14.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-08-18 12:00,2025-08-22 12:00,115245.77,112926.19,117718.35,115031.19,107828.04,128210.92,8,15%,341.77,2734.16,52.32,2.30%,2278.47,2330.79,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-08-26 08:00,2025-08-30 08:00,110062.99,108346.63,113553.49,111755.06,99591.49,122445.08,8,15%,349.62,2796.95,40.84,1.75%,2330.79,2371.63,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-09-12 08:00,2025-09-16 08:00,115449.44,115303.27,113234.06,114006.00,122095.59,102461.38,8,15%,355.74,2845.96,-6.45,-0.27%,2371.63,2365.18,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-09-17 04:00,2025-09-18 02:45,116775.68,114720.18,114731.65,114731.65,122907.76,103638.41,8,15%,354.78,2838.22,-52.77,-2.23%,2365.18,2312.41,初始止损,22.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-09-22 16:00,2025-09-24 22:45,112447.95,113379.49,114437.35,113368.16,106479.78,125098.35,8,15%,346.86,2774.90,-25.77,-1.11%,2312.41,2286.64,跟踪止损,54.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-09-26 04:00,2025-09-29 07:00,109315.87,112060.55,112049.35,112049.35,101115.42,121613.90,8,15%,343.00,2743.97,-71.67,-3.13%,2286.64,2214.97,初始止损,75.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-09-30 04:00,2025-10-03 02:45,114217.82,120493.90,112121.78,117683.62,120505.95,101368.32,8,15%,332.24,2657.96,143.32,6.47%,2214.97,2358.28,目标止盈,70.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-10-03 04:00,2025-10-05 18:00,120788.48,122537.70,118176.46,122549.95,128624.52,107199.77,8,15%,353.74,2829.94,38.13,1.62%,2358.28,2396.42,跟踪止损,62.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-10-11 04:00,2025-10-11 05:15,116584.14,104315.93,120677.02,114812.40,104305.50,129699.86,8,15%,359.46,2875.70,299.89,12.51%,2396.42,2696.30,目标止盈,1.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-10-11 08:00,2025-10-15 08:00,112764.82,112993.30,119248.40,117611.77,93314.09,125450.86,8,15%,404.45,3235.56,-9.79,-0.36%,2696.30,2686.51,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2025-10-27 08:00,2025-10-29 04:00,114519.85,112824.93,111657.13,112836.21,123108.02,101636.37,8,15%,402.98,3223.81,-50.91,-1.90%,2686.51,2635.60,跟踪止损,44.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-10-31 00:00,2025-11-04 00:00,107645.83,105712.17,111626.17,110390.77,95704.81,119755.99,8,15%,395.34,3162.71,53.68,2.04%,2635.60,2689.27,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-11-04 16:00,2025-11-05 23:30,104433.86,103535.39,108153.85,103525.03,93273.88,116182.66,8,15%,403.39,3227.13,24.55,0.91%,2689.27,2713.82,跟踪止损,31.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-11-18 04:00,2025-11-21 22:45,91642.03,85447.40,95520.46,85438.86,80006.75,101951.76,8,15%,407.07,3256.59,216.99,8.00%,2713.82,2930.81,跟踪止损,90.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2025-12-02 00:00,2025-12-02 21:45,84628.44,87733.85,87725.08,87725.08,75338.50,94149.14,8,15%,439.62,3516.97,-132.64,-4.53%,2930.81,2798.17,初始止损,21.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2026-01-04 12:00,2026-01-07 00:30,91203.72,92366.09,89271.82,92375.33,96999.41,80943.30,8,15%,419.73,3357.81,39.42,1.41%,2798.17,2837.59,跟踪止损,60.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2026-01-15 04:00,2026-01-16 23:30,97222.92,94408.83,94418.27,94418.27,105636.87,86285.34,8,15%,425.64,3405.11,-101.92,-3.59%,2837.59,2735.67,初始止损,43.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-01-20 16:00,2026-01-21 23:00,91122.69,90282.64,93177.81,90273.61,84957.31,101373.99,8,15%,410.35,3282.81,27.00,0.99%,2735.67,2762.67,跟踪止损,31.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-01-26 04:00,2026-01-26 23:00,86456.25,88559.11,88550.26,88550.26,80174.24,96182.58,8,15%,414.40,3315.20,-83.99,-3.04%,2762.67,2678.68,初始止损,19.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-01-30 00:00,2026-02-01 02:30,84893.01,75986.14,87864.50,81606.75,75978.54,94443.47,8,15%,401.80,3214.42,334.21,12.48%,2678.68,3012.89,目标止盈,50.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-02-01 04:00,2026-02-05 04:00,77704.43,73897.29,81975.14,77451.95,64892.30,86446.18,8,15%,451.93,3615.46,173.61,5.76%,3012.89,3186.50,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-02-05 12:00,2026-02-06 09:45,71187.78,65512.73,75672.64,65506.17,57733.20,79196.41,8,15%,477.97,3823.80,301.16,9.45%,3186.50,3487.66,跟踪止损,21.75,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-02-24 12:00,2026-02-25 09:00,63555.84,65658.47,66163.72,65651.90,55732.21,70705.88,8,15%,523.15,4185.19,-142.71,-4.09%,3487.66,3344.95,跟踪止损,21.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2026-03-17 08:00,2026-03-18 19:30,74849.68,72758.58,72267.95,72765.86,82594.89,66429.09,8,15%,501.74,4013.94,-116.10,-3.47%,3344.95,3228.85,跟踪止损,35.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-03-20 00:00,2026-03-23 19:00,69368.06,70784.29,72150.69,70777.22,61020.17,77171.97,8,15%,484.33,3874.62,-83.02,-2.57%,3228.85,3145.83,跟踪止损,91.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-03-28 00:00,2026-03-31 09:30,66084.89,68362.85,68831.57,68356.01,57844.85,73519.44,8,15%,471.87,3775.00,-133.96,-4.26%,3145.83,3011.87,跟踪止损,81.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2026-04-06 20:00,2026-04-07 22:00,69599.36,67760.16,67766.93,67766.93,75096.63,61769.43,8,15%,451.78,3614.24,-99.07,-3.29%,3011.87,2912.79,初始止损,26.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2026-04-08 08:00,2026-04-12 08:00,71911.89,73007.40,69306.10,70550.98,79729.25,63821.80,8,15%,436.92,3495.35,49.73,1.71%,2912.79,2962.52,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2026-04-14 08:00,2026-04-18 08:00,74392.84,77025.30,72019.05,75364.94,81514.21,66023.64,8,15%,444.38,3555.02,122.18,4.12%,2962.52,3084.70,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2026-05-04 12:00,2026-05-04 18:15,80292.73,78518.83,78526.68,78526.68,85590.87,71259.80,8,15%,462.70,3701.64,-85.44,-2.77%,3084.70,2999.26,初始止损,6.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做多,2026-05-05 12:00,2026-05-07 23:15,80856.68,79946.74,78572.49,79954.73,87709.28,71760.31,8,15%,449.89,3599.11,-44.08,-1.47%,2999.26,2955.17,跟踪止损,59.25,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向上突破40根高点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-05-18 08:00,2026-05-22 08:00,77407.26,77590.86,79258.07,78321.84,71854.82,86115.58,8,15%,443.28,3546.21,-11.96,-0.40%,2955.17,2943.21,时间退出,96.00,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
4H唐奇安趋势_L40_EMA180_ADX22_S2.4_5年固定版_8x_15%,做空,2026-05-23 04:00,2026-05-24 04:30,75822.82,76489.57,77655.94,76481.92,70323.45,84352.88,8,15%,441.48,3531.85,-34.61,-1.18%,2943.21,2908.61,跟踪止损,24.50,4H唐奇安趋势_L40_EMA180_ADX22_S2.4 向下跌破40根低点
