ts,open,high,low,close,volume
1779768000000,76626.1,76673.8,76588.5,76629.4,53195.89
1779768900000,76629.5,76725.7,76566.0,76700.1,42522.43
1779769800000,76700.1,76752.8,76700.0,76733.0,31394.91
1779770700000,76732.9,76787.3,76708.1,76708.1,33448.2
1779771600000,76708.1,76821.5,76664.8,76771.7,71378.7
1779772500000,76771.7,76867.2,76771.6,76828.5,66142.52
1779773400000,76828.5,76946.9,76816.0,76876.8,54222.7
1779774300000,76876.8,76888.0,76805.1,76881.5,30352.85
1779775200000,76881.4,76881.4,76785.4,76835.2,36424.35
1779776100000,76835.1,76875.0,76730.6,76800.0,32106.3
1779777000000,76800.0,77035.0,76800.0,76939.2,81001.71
1779777900000,76939.3,76944.2,76863.7,76864.9,57496.42
1779778800000,76865.0,76884.3,76622.0,76651.5,74958.24
1779779700000,76651.5,76688.0,76560.0,76665.4,70851.5
1779780600000,76665.5,76665.5,76568.0,76610.7,58268.35
1779781500000,76610.8,76731.2,76610.7,76684.0,48073.74
1779782400000,76684.0,76785.9,76650.5,76750.8,41111.71
1779783300000,76750.7,76784.5,76689.6,76770.9,22312.82
1779784200000,76770.8,76820.0,76713.8,76794.0,19504.91
1779785100000,76794.1,76800.0,76683.8,76693.5,28453.4
1779786000000,76693.5,76711.7,76628.0,76650.1,43687.82
1779786900000,76650.1,76775.4,76605.5,76701.7,44546.33
1779787800000,76701.6,76750.0,76639.0,76649.3,36320.96
1779788700000,76649.3,76673.1,76611.0,76636.6,19308.43
1779789600000,76636.6,76689.7,76533.6,76686.9,45510.85
1779790500000,76687.0,77238.9,76687.0,77199.9,216521.82
1779791400000,77200.0,77541.9,77132.6,77465.0,294538.33
1779792300000,77465.1,77594.1,77372.2,77397.8,150145.65
1779793200000,77397.7,77479.9,77220.2,77231.5,112388.26
1779794100000,77231.6,77332.6,77179.6,77200.1,115413.45
1779795000000,77200.1,77295.3,77140.0,77196.1,67243.5
1779795900000,77196.0,77248.0,77151.4,77155.3,27673.72
1779796800000,77155.3,77200.0,76850.2,77025.6,226059.97
1779797700000,77025.6,77075.1,76922.5,76988.4,62771.89
1779798600000,76988.6,77100.0,76933.5,77069.8,87018.35
1779799500000,77069.8,77130.8,77025.0,77105.8,50695.21
1779800400000,77105.9,77130.3,77020.0,77060.0,37642.77
1779801300000,77060.0,77063.8,76751.0,76777.0,170530.02
1779802200000,76777.0,76967.2,76655.0,76872.8,167655.36
1779803100000,76872.8,77436.2,76872.8,77192.5,261241.93
1779804000000,77192.5,77380.0,77105.2,77380.0,97919.02
1779804900000,77380.0,78066.7,77325.0,77915.1,705072.66
1779805800000,77915.1,77965.3,76728.0,76791.7,784241.04
1779806700000,76791.8,77166.0,76688.0,76873.4,345636.55
1779807600000,76873.5,76990.0,76659.0,76935.1,183235.92
1779808500000,76935.1,76947.5,76500.0,76610.3,190507.83
1779809400000,76610.3,76670.0,76314.1,76501.2,385656.7
1779810300000,76501.0,76528.6,76230.0,76474.5,255241.6
1779811200000,76474.5,76494.2,76155.5,76291.1,235139.43
1779812100000,76291.1,76549.3,76272.0,76511.5,171881.01
1779813000000,76511.6,76689.6,76462.2,76506.7,148322.65
1779813900000,76506.8,76569.9,76372.3,76531.7,73679.02
1779814800000,76531.7,76617.1,76434.2,76448.7,43999.63
1779815700000,76448.8,76458.8,76013.1,76035.1,219913.38
1779816600000,76035.0,76035.1,75806.2,75995.3,382345.36
1779817500000,75995.2,76120.0,75891.2,75900.0,116054.79
1779818400000,75900.1,76003.8,75817.0,75987.7,134136.75
1779819300000,75987.7,76246.4,75976.4,76069.3,105289.43
1779820200000,76069.3,76112.8,75855.2,75881.9,58056.92
1779821100000,75881.9,75973.9,75730.8,75813.8,91005.12
1779822000000,75813.8,75902.5,75795.8,75823.7,51685.16
1779822900000,75823.6,75904.9,75770.0,75888.3,36172.26
1779823800000,75888.3,76027.8,75850.8,75993.0,38067.66
1779824700000,75993.0,76071.5,75963.0,76022.4,43925.12
1779825600000,76022.4,76093.2,76000.1,76084.8,46279.08
1779826500000,76084.7,76130.2,75971.7,76129.2,37295.54
1779827400000,76129.3,76144.9,75939.7,76044.4,47990.2
1779828300000,76044.4,76094.0,76035.1,76075.4,14026.71
1779829200000,76075.3,76088.1,75810.0,75856.7,43401.89
1779830100000,75856.7,76023.8,75850.4,76016.7,15735.91
1779831000000,76016.7,76041.2,75935.0,75970.6,29261.34
1779831900000,75970.5,76007.4,75821.5,75858.9,27924.74
1779832800000,75858.9,75964.8,75663.8,75758.0,98218.97
1779833700000,75758.1,75810.3,75691.5,75761.4,47922.38
1779834600000,75761.3,75837.0,75728.3,75765.8,44231.61
1779835500000,75765.7,75765.8,75626.0,75717.9,60377.8
1779836400000,75717.9,75904.9,75717.9,75854.9,64064.61
1779837300000,75854.8,75913.8,75832.1,75874.5,20192.14
1779838200000,75874.4,75962.4,75855.0,75921.9,36323.63
1779839100000,75921.9,75939.2,75869.4,75898.2,21740.37
1779840000000,75898.2,75993.0,75887.0,75958.1,49442.69
1779840900000,75958.2,75958.2,75850.0,75899.5,25439.03
1779841800000,75899.6,76015.1,75864.8,75931.9,35170.83
1779842700000,75932.0,76066.7,75922.7,76044.9,43291.93
1779843600000,76044.9,76080.0,75974.8,76046.9,36933.17
1779844500000,76047.0,76047.0,75779.1,75841.0,62103.09
1779845400000,75841.0,75890.4,75791.1,75831.1,37465.77
1779846300000,75831.2,75957.8,75806.2,75839.6,51339.27
1779847200000,75839.6,75860.7,75736.6,75782.2,45184.29
1779848100000,75782.2,75808.2,75649.9,75726.4,53329.54
1779849000000,75726.3,75799.9,75666.0,75705.6,33478.9
1779849900000,75705.6,75844.0,75700.0,75843.9,45422.31
1779850800000,75844.0,75939.2,75802.9,75856.7,64055.51
1779851700000,75856.6,75866.5,75773.6,75818.1,37783.32
1779852600000,75818.1,75830.0,75705.0,75736.7,55277.65
1779853500000,75736.7,75740.1,75561.3,75630.4,100459.47
1779854400000,75630.4,75670.8,75590.0,75592.0,49543.25
1779855300000,75592.1,75596.0,75456.0,75467.2,123437.08
1779856200000,75467.2,75478.3,75267.6,75309.3,235109.46
1779857100000,75309.3,75566.7,75309.3,75540.0,100371.56
1779858000000,75540.0,75605.1,75540.0,75587.3,55496.54
1779858900000,75587.4,75673.7,75552.0,75629.0,47824.67
1779859800000,75629.1,75680.8,75543.9,75592.5,67962.62
1779860700000,75592.5,75699.0,75581.4,75660.9,52480.51
1779861600000,75660.9,75768.0,75650.0,75702.7,76650.76
1779862500000,75702.7,75710.0,75645.6,75702.9,31108.14
1779863400000,75702.9,75788.0,75680.5,75787.9,32271.17
1779864300000,75787.9,75870.5,75770.0,75793.6,62626.28
1779865200000,75793.5,75850.0,75725.9,75749.9,54787.92
1779866100000,75749.8,75831.2,75714.9,75831.1,27317.32
1779867000000,75831.1,75920.0,75804.5,75838.2,72505.73
1779867900000,75838.2,75932.5,75838.2,75921.3,64862.52
1779868800000,75921.3,75965.0,75856.5,75880.6,64455.45
1779869700000,75880.5,76024.0,75850.4,76000.5,90731.83
1779870600000,76000.4,76000.5,75909.0,75928.2,59855.0
1779871500000,75928.2,75942.6,75794.2,75835.4,63150.23
1779872400000,75835.3,75840.0,75680.1,75721.1,86699.81
1779873300000,75721.0,75820.0,75673.7,75788.8,81462.01
1779874200000,75788.9,75941.7,75771.1,75897.9,47016.63
1779875100000,75898.0,75915.7,75833.0,75876.8,20155.98
1779876000000,75876.7,75924.4,75850.0,75921.4,25003.56
1779876900000,75921.4,76009.6,75906.7,75956.9,56641.15
1779877800000,75956.8,75978.4,75840.0,75875.3,58055.3
1779878700000,75875.4,75911.0,75850.0,75862.7,18032.15
1779879600000,75862.6,75964.3,75842.3,75926.7,32161.54
1779880500000,75926.7,75997.2,75891.2,75891.2,45439.76
1779881400000,75891.2,75891.2,75755.3,75800.0,77238.89
1779882300000,75800.0,75800.0,75718.6,75741.3,43682.77
1779883200000,75741.3,75748.0,75555.2,75599.9,82554.2
1779884100000,75599.9,76157.1,75537.1,75913.5,239376.04
1779885000000,75913.4,75970.0,75790.6,75894.0,77676.41
1779885900000,75893.9,75894.0,75656.0,75656.0,64669.75
1779886800000,75656.0,75740.2,75350.0,75416.2,225373.69
1779887700000,75416.2,75460.0,75166.7,75170.1,229455.19
1779888600000,75170.2,75302.0,74838.7,74901.0,504021.47
1779889500000,74901.1,75075.0,74835.0,75053.1,264588.27
1779890400000,75053.0,75247.6,74931.8,74987.9,237583.9
1779891300000,74987.9,75150.0,74710.0,74851.6,232861.18
1779892200000,74851.6,75116.0,74780.0,75044.1,161289.29
1779893100000,75044.2,75134.5,74973.0,75010.2,72841.42
1779894000000,75010.2,75120.0,74944.0,75092.6,65331.9
1779894900000,75092.6,75380.0,75071.0,75323.8,186578.39
1779895800000,75323.9,75474.0,75109.7,75166.6,145013.89
1779896700000,75166.7,75399.6,75166.7,75297.0,70850.58
1779897600000,75297.0,75375.0,75168.0,75249.7,58862.01
1779898500000,75249.7,75267.5,75012.0,75058.6,86788.03
1779899400000,75058.7,75136.8,74956.7,75113.7,71945.69
1779900300000,75113.6,75288.0,75082.7,75270.0,57993.15
