ts,open,high,low,close,volume
1645686000000,34895.8,34988.9,34655.0,34713.9,241041.0
1645686900000,34711.9,34742.1,34608.8,34625.8,197834.0
1645687800000,34625.1,35020.0,34372.9,34965.7,452489.0
1645688700000,34963.4,35520.0,34905.4,35307.5,645773.0
1645689600000,35306.3,35888.0,35178.0,35603.6,659211.0
1645690500000,35603.6,35689.9,35338.0,35473.7,487055.0
1645691400000,35473.6,35576.3,35244.0,35297.8,224812.0
1645692300000,35297.7,35700.0,35259.2,35513.9,314365.0
1645693200000,35511.8,35688.0,35391.2,35584.2,172679.0
1645694100000,35583.9,35788.0,35583.9,35746.5,80745.0
1645695000000,35746.5,35757.2,35267.4,35349.6,211015.0
1645695900000,35353.7,35517.7,35275.1,35341.7,128388.0
1645696800000,35341.6,35498.2,35141.8,35201.3,159931.0
1645697700000,35201.3,35247.7,34779.8,34948.1,320634.0
1645698600000,34948.1,35209.5,34889.0,35162.3,225381.0
1645699500000,35162.4,35264.9,35010.0,35202.4,116633.0
1645700400000,35202.4,35256.4,34965.4,35024.1,169040.0
1645701300000,35031.2,35200.0,34924.9,35011.1,133767.0
1645702200000,35011.0,35456.6,34888.6,35449.1,261237.0
1645703100000,35448.0,35622.7,35246.6,35456.4,265265.0
1645704000000,35454.4,35460.1,35106.1,35281.4,221877.0
1645704900000,35275.0,35392.4,35155.9,35157.5,126078.0
1645705800000,35159.8,35326.2,35061.1,35272.8,128876.0
1645706700000,35272.7,35472.3,35222.6,35272.4,148998.0
1645707600000,35266.9,35336.9,35150.0,35297.0,124423.0
1645708500000,35296.9,35527.1,35226.5,35358.1,167851.0
1645709400000,35359.5,35659.0,35318.4,35589.9,217533.0
1645710300000,35589.9,35698.6,35467.1,35479.0,197839.0
1645711200000,35483.2,35729.8,35450.4,35493.1,174367.0
1645712100000,35492.2,35505.2,35258.0,35310.3,142673.0
1645713000000,35310.5,35917.1,35184.1,35277.3,730359.0
1645713900000,35277.3,35736.5,35219.3,35645.1,457010.0
1645714800000,35647.2,35843.7,35408.4,35757.4,325091.0
1645715700000,35757.4,36132.5,35593.6,35626.2,471415.0
1645716600000,35626.1,35888.9,35535.6,35727.4,312743.0
1645717500000,35728.4,36137.1,35689.6,35916.4,278405.0
1645718400000,35916.4,36261.5,35916.4,36114.7,382613.0
1645719300000,36114.7,36312.0,36076.5,36121.8,259578.0
1645720200000,36123.6,36232.2,35918.0,35989.1,227562.0
1645721100000,35988.4,36188.0,35845.0,36147.6,199053.0
1645722000000,36147.6,36163.2,35800.0,35820.2,148529.0
1645722900000,35820.2,35958.2,35716.2,35888.1,163082.0
1645723800000,35888.1,36032.4,35785.9,35840.8,151962.0
1645724700000,35843.5,35954.9,35790.0,35827.2,105385.0
1645725600000,35831.3,36054.5,35818.0,36016.4,117764.0
1645726500000,36019.1,36063.2,35803.3,35810.0,117980.0
1645727400000,35810.1,36120.0,35800.0,36039.6,111583.0
1645728300000,36038.3,36796.7,35982.4,36392.4,658458.0
1645729200000,36392.4,36518.0,36228.1,36433.8,235617.0
1645730100000,36431.6,36775.8,36375.5,36624.4,288032.0
1645731000000,36622.2,37286.3,36622.2,37252.3,508142.0
1645731900000,37252.3,37394.0,37034.4,37298.8,196356.0
1645732800000,37298.7,39988.0,37284.8,38828.2,1608520.0
1645733700000,38828.3,39197.4,38293.9,38359.1,485124.0
1645734600000,38361.2,38609.9,38131.8,38193.9,258092.0
1645735500000,38196.1,38456.0,38076.5,38425.5,247839.0
1645736400000,38426.2,38526.4,38212.4,38456.8,148729.0
1645737300000,38456.8,38495.0,38335.9,38391.0,104987.0
1645738200000,38391.0,38427.9,38180.0,38407.2,90179.0
1645739100000,38405.5,38666.0,38281.3,38394.1,100441.0
1645740000000,38394.1,38460.9,38271.0,38433.3,50392.0
1645740900000,38433.3,38482.4,38222.0,38222.0,53873.0
1645741800000,38222.1,38289.8,37831.4,37930.9,122961.0
1645742700000,37930.8,38027.2,37750.5,37875.9,100820.0
1645743600000,37875.9,38282.0,37875.9,38253.1,138465.0
1645744500000,38253.2,38400.0,38129.8,38230.8,103388.0
1645745400000,38230.7,38350.0,38117.0,38332.0,62607.0
1645746300000,38332.0,38380.0,38273.0,38333.7,56652.0
1645747200000,38333.7,38583.2,38256.1,38483.3,135978.0
1645748100000,38483.4,38796.7,38401.7,38682.8,135577.0
1645749000000,38684.9,38684.9,38390.8,38435.3,120258.0
1645749900000,38435.4,38458.0,38230.0,38239.9,113001.0
1645750800000,38240.0,38386.0,38150.0,38364.9,98977.0
1645751700000,38364.9,38957.9,38354.4,38639.9,250729.0
1645752600000,38639.8,38685.0,38384.6,38439.2,105266.0
1645753500000,38439.1,38588.6,38390.8,38575.8,72438.0
1645754400000,38573.9,38704.6,38472.9,38561.0,96443.0
1645755300000,38560.9,38718.4,38506.5,38692.8,84442.0
1645756200000,38688.0,38786.9,38640.0,38716.2,69769.0
1645757100000,38710.3,38830.1,38664.4,38806.3,66012.0
1645758000000,38806.3,38834.9,38705.4,38757.4,50080.0
1645758900000,38755.7,38755.8,38512.4,38559.9,101593.0
1645759800000,38559.9,38917.2,38529.9,38820.0,134046.0
1645760700000,38820.0,39030.2,38754.0,38918.4,167189.0
1645761600000,38918.4,38932.2,38805.0,38828.5,71995.0
1645762500000,38828.5,38870.0,38743.7,38795.2,42203.0
1645763400000,38795.2,38809.0,38652.7,38718.2,62570.0
1645764300000,38718.3,38800.0,38679.2,38720.7,75849.0
1645765200000,38720.7,38772.3,38289.2,38351.7,178370.0
1645766100000,38351.7,38579.8,38348.3,38513.7,97407.0
1645767000000,38513.6,38601.0,38479.5,38564.7,61896.0
1645767900000,38564.8,38602.2,38442.1,38458.0,61588.0
1645768800000,38458.0,38675.3,38380.1,38665.3,90392.0
1645769700000,38663.3,38721.6,38570.0,38589.9,90068.0
1645770600000,38590.0,38729.3,38522.3,38652.5,55337.0
1645771500000,38652.4,38781.0,38631.9,38710.2,46059.0
1645772400000,38710.2,38840.0,38570.0,38602.1,100396.0
1645773300000,38602.1,38640.0,38535.0,38551.6,46919.0
1645774200000,38551.7,38599.9,38481.5,38584.1,85920.0
1645775100000,38584.1,38654.1,38400.0,38482.4,103243.0
1645776000000,38477.3,38542.9,38151.9,38256.7,197290.0
1645776900000,38256.6,38366.0,38191.4,38336.3,153659.0
1645777800000,38336.3,38402.2,38280.9,38351.9,81994.0
1645778700000,38346.3,38465.0,38310.5,38359.7,82299.0
1645779600000,38357.1,38466.0,38220.0,38247.2,91875.0
1645780500000,38247.2,38313.5,38030.0,38077.0,139464.0
1645781400000,38077.0,38295.7,38048.1,38256.5,110810.0
1645782300000,38260.3,38800.0,38240.3,38687.0,219721.0
1645783200000,38687.0,38796.2,38533.4,38654.8,169615.0
1645784100000,38654.8,38675.8,38540.1,38644.7,76116.0
1645785000000,38644.6,38709.9,38551.9,38559.8,44179.0
1645785900000,38561.4,38600.0,38477.3,38584.5,80351.0
1645786800000,38584.5,38591.2,38375.3,38460.0,77960.0
1645787700000,38457.4,38678.7,38360.0,38590.9,89804.0
1645788600000,38590.8,38887.8,38468.4,38645.2,202554.0
1645789500000,38645.2,38824.0,38575.8,38740.0,153482.0
1645790400000,38740.0,39174.5,38740.0,38914.1,293090.0
1645791300000,38914.2,39044.1,38790.4,38821.1,126847.0
1645792200000,38821.0,38934.9,38723.9,38909.6,92080.0
1645793100000,38909.5,39500.0,38850.0,39344.5,486033.0
1645794000000,39347.9,39466.9,39224.5,39335.0,184609.0
1645794900000,39330.6,39427.7,39255.9,39338.6,119948.0
1645795800000,39338.6,39686.3,39282.7,39483.8,277500.0
1645796700000,39483.4,39500.0,39215.5,39353.7,178124.0
1645797600000,39355.5,39367.6,39150.0,39244.5,132752.0
1645798500000,39244.4,39268.2,39072.4,39245.7,114360.0
1645799400000,39245.6,39469.5,39037.4,39106.2,365234.0
1645800300000,39106.2,39340.7,38892.3,39005.6,207078.0
1645801200000,39005.8,39052.1,38688.0,38863.7,349969.0
1645802100000,38863.8,39390.0,38820.1,39342.8,325059.0
1645803000000,39342.0,39397.6,39066.8,39350.0,199190.0
1645803900000,39350.0,39585.0,39275.0,39422.0,233402.0
1645804800000,39422.0,39597.2,39340.1,39433.9,196286.0
1645805700000,39429.9,39490.2,39264.4,39290.5,151151.0
1645806600000,39290.6,39352.6,39188.0,39220.7,106642.0
1645807500000,39220.7,39415.6,39220.7,39381.3,50462.0
1645808400000,39381.2,39405.0,38947.0,39003.8,151776.0
1645809300000,39003.9,39203.8,38892.8,39156.5,121933.0
1645810200000,39156.5,39272.1,39108.2,39148.3,52809.0
1645811100000,39146.2,39172.1,38875.6,38977.3,118026.0
1645812000000,38977.4,39050.0,38555.0,38628.7,265221.0
1645812900000,38628.7,38835.9,38628.6,38768.1,121245.0
1645813800000,38768.8,38870.0,38711.3,38828.1,80334.0
1645814700000,38830.2,38846.0,38526.5,38666.0,94306.0
1645815600000,38661.9,38747.7,38525.8,38677.0,124127.0
1645816500000,38677.9,38974.6,38673.0,38833.5,119400.0
1645817400000,38833.5,38913.4,38680.0,38768.5,114606.0
1645818300000,38762.5,38844.2,38602.2,38673.6,97752.0
1645819200000,38673.5,38802.1,38603.3,38802.1,50729.0
1645820100000,38806.4,38900.0,38719.8,38737.4,52561.0
1645821000000,38737.4,38942.4,38723.8,38863.3,49088.0
1645821900000,38865.6,39256.1,38839.8,39110.9,152407.0
1645822800000,39110.9,39207.8,39020.5,39142.7,44061.0
1645823700000,39142.6,39142.6,39050.6,39107.8,25749.0
1645824600000,39107.8,39124.2,38973.1,39038.1,26899.0
1645825500000,39047.5,39081.3,38934.9,38971.4,29164.0
1645826400000,38971.5,39018.9,38854.9,38998.9,29164.0
1645827300000,39001.0,39001.0,38897.4,38923.3,19294.0
1645828200000,38917.3,39135.9,38891.1,39083.0,29085.0
1645829100000,39086.0,39496.9,39086.0,39429.8,168765.0
1645830000000,39429.8,39530.6,39185.6,39326.2,119116.0
1645830900000,39326.2,39500.0,39234.6,39404.3,95064.0
1645831800000,39399.6,39615.1,39178.2,39215.7,125672.0
1645832700000,39215.1,39276.3,39119.4,39223.3,104597.0
1645833600000,39223.9,39319.6,39081.1,39209.9,74243.0
1645834500000,39209.9,39370.8,39153.9,39342.6,92767.0
1645835400000,39342.6,40333.0,39278.8,39865.9,580427.0
1645836300000,39866.0,39871.9,39664.4,39774.3,204409.0
1645837200000,39774.3,39828.3,39650.0,39714.5,99292.0
1645838100000,39714.6,39797.9,39643.3,39699.3,67100.0
1645839000000,39699.3,39759.3,39550.0,39611.8,94157.0
1645839900000,39610.0,39733.1,39601.5,39704.9,46563.0
1645840800000,39705.0,39728.9,39580.0,39709.8,69133.0
1645841700000,39709.7,39726.6,39631.6,39659.9,44779.0
1645842600000,39659.8,39659.8,39459.6,39560.2,76253.0
1645843500000,39562.6,39653.7,39530.1,39553.7,49722.0
1645844400000,39553.6,39600.0,39320.0,39335.9,72089.0
1645845300000,39335.9,39426.2,39259.9,39363.2,86601.0
1645846200000,39363.2,39425.3,39310.8,39412.8,57875.0
1645847100000,39412.8,39445.0,39366.3,39391.7,37227.0
1645848000000,39388.9,39465.6,39357.4,39362.1,40245.0
1645848900000,39362.1,39450.0,39268.5,39394.0,77926.0
1645849800000,39394.1,39453.5,39391.3,39420.2,32797.0
1645850700000,39420.2,39473.6,39345.0,39364.5,51610.0
1645851600000,39364.6,39368.6,39300.6,39353.7,40270.0
1645852500000,39353.6,39388.5,39161.4,39253.2,90438.0
1645853400000,39253.3,39262.3,39071.2,39130.3,97518.0
