策略,方向,入场时间,出场时间,入场价,出场价,止损价,止盈价,强平价,杠杆,保证金比例,保证金U,名义仓位U,盈亏U,入场前权益,出场后权益,出场原因,持仓小时,备注
FisherHull_15m,做多,2026-04-17 09:30,2026-04-17 16:45,74719.87,75289.17,65753.49,,52303.91,3x,10%,92.89,278.68,1.84,928.94,930.79,信号退出,7.25,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-04-18 07:30,2026-04-22 11:00,77021.00,77572.44,67778.48,,53914.70,3x,10%,93.08,279.24,1.72,930.79,932.51,信号退出,99.50,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-04-23 04:30,2026-04-27 09:00,78557.45,79254.87,69130.56,,54990.22,3x,10%,93.25,279.75,2.20,932.51,934.71,信号退出,100.50,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-04-27 13:15,2026-05-03 05:45,78364.04,78768.12,68960.35,,54854.82,3x,10%,93.47,280.41,1.16,934.71,935.87,信号退出,136.50,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-03 09:15,2026-05-03 20:15,78335.73,78805.82,68935.44,,54835.01,3x,10%,93.59,280.76,1.40,935.87,937.28,信号退出,11.00,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-04 07:30,2026-05-04 10:00,78626.26,79746.92,69191.11,,55038.38,3x,10%,93.73,281.18,3.72,937.28,941.00,信号退出,2.50,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-04 18:15,2026-05-04 22:45,78730.47,79477.35,69282.82,,55111.33,3x,10%,94.10,282.30,2.39,941.00,943.40,信号退出,4.50,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-05 07:45,2026-05-05 10:00,79733.47,80298.37,70165.46,,55813.43,3x,10%,94.34,283.02,1.72,943.40,945.12,信号退出,2.25,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-05 17:45,2026-05-05 19:45,80562.86,80989.20,70895.31,,56394.00,3x,10%,94.51,283.54,1.22,945.12,946.33,信号退出,2.00,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-06 00:45,2026-05-06 03:45,81039.20,81605.34,71314.50,,56727.44,3x,10%,94.63,283.90,1.70,946.33,948.03,信号退出,3.00,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-06 06:45,2026-05-06 11:30,80993.90,81562.84,71274.63,,56695.73,3x,10%,94.80,284.41,1.71,948.03,949.74,信号退出,4.75,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-06 13:45,2026-05-06 16:45,81132.21,81654.83,71396.35,,56792.55,3x,10%,94.97,284.92,1.55,949.74,951.29,信号退出,3.00,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-06 22:00,2026-05-11 07:15,81639.86,82358.96,71843.08,,57147.90,3x,10%,95.13,285.39,2.23,951.29,953.52,信号退出,105.25,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-11 10:30,2026-05-12 00:15,81211.52,81751.82,71466.14,,56848.06,3x,10%,95.35,286.06,1.62,953.52,955.14,信号退出,13.75,HMA下行 + CCI<=-50 + FisherRSI<-0.5
FisherHull_15m,做多,2026-05-12 08:30,2026-05-29 09:30,81531.95,73495.35,71748.12,,57072.37,3x,10%,95.51,286.54,-28.52,955.14,926.62,数据结束,409.00,HMA下行 + CCI<=-50 + FisherRSI<-0.5
