ts,open,high,low,close,volume
1731222000000,78964.5,79145.3,78964.5,79069.1,120933.6
1731222900000,79069.1,79190.1,78952.0,78976.0,100832.1
1731223800000,78976.0,79056.8,78835.0,78876.8,90613.6
1731224700000,78876.9,78917.1,78755.3,78844.2,83197.8
1731225600000,78844.3,79088.0,78839.9,79001.0,122171.2
1731226500000,79001.0,79124.9,78955.1,79076.6,57357.8
1731227400000,79076.6,79114.3,78932.8,78940.2,95792.7
1731228300000,78940.1,79179.0,78936.1,79167.9,63931.8
1731229200000,79168.0,79356.2,79150.0,79266.0,138044.2
1731230100000,79266.1,79440.6,79233.8,79368.7,106961.5
1731231000000,79368.7,79532.0,79338.5,79461.9,102320.1
1731231900000,79461.9,79520.3,79348.4,79391.7,83599.9
1731232800000,79391.8,79496.4,79328.8,79345.0,85242.4
1731233700000,79345.0,79386.4,79300.0,79316.7,38474.0
1731234600000,79316.6,79848.6,79314.8,79480.0,281151.3
1731235500000,79480.0,79670.0,79460.1,79574.9,81337.4
1731236400000,79574.9,80300.0,79570.4,79812.1,371741.6
1731237300000,79812.1,80052.4,79676.1,79778.5,301144.1
1731238200000,79778.5,80006.3,79724.0,79924.3,163387.5
1731239100000,79926.0,80169.9,79843.6,79914.0,279921.6
1731240000000,79913.9,80193.0,79300.0,79465.2,502856.4
1731240900000,79465.2,79634.4,79333.3,79338.0,182009.7
1731241800000,79336.0,79492.8,79303.6,79479.2,104670.2
1731242700000,79479.2,79727.3,79375.0,79695.9,135522.1
1731243600000,79695.9,79743.1,79560.5,79627.5,81711.6
1731244500000,79627.5,79919.5,79569.7,79914.4,158857.6
1731245400000,79914.5,79944.0,79742.1,79834.8,104049.6
1731246300000,79834.8,79838.6,79650.5,79752.8,71597.8
1731247200000,79752.8,79876.3,79613.9,79853.1,61754.2
1731248100000,79853.4,80025.1,79760.7,79760.7,112201.1
1731249000000,79760.1,79838.7,79321.0,79409.3,198559.5
1731249900000,79409.2,79727.4,79187.1,79519.8,323045.9
1731250800000,79519.7,79720.5,79360.0,79713.8,104527.7
1731251700000,79713.8,79787.6,79444.0,79601.0,105887.8
1731252600000,79601.1,79747.8,79535.8,79706.3,78709.8
1731253500000,79706.4,79778.3,79660.0,79700.0,58051.4
1731254400000,79700.1,79788.5,79559.6,79680.0,89933.5
1731255300000,79680.0,79734.0,79510.0,79730.3,68320.8
1731256200000,79730.2,79831.8,79697.6,79804.0,86339.6
1731257100000,79804.0,79827.7,79658.0,79818.6,52782.2
1731258000000,79818.7,79842.3,79700.0,79714.8,42324.9
1731258900000,79714.7,79840.1,79666.0,79816.0,37727.5
1731259800000,79816.0,80511.0,79812.0,80256.6,423450.0
1731260700000,80255.6,80830.0,80112.0,80404.0,420513.7
1731261600000,80403.9,80988.7,80400.0,80790.0,338429.2
1731262500000,80790.0,81150.0,80625.9,80915.9,333163.5
1731263400000,80915.9,81014.2,80754.1,80788.1,142110.1
1731264300000,80788.0,80908.0,80555.0,80607.2,137059.2
1731265200000,80608.8,80916.6,80541.0,80736.3,127068.6
1731266100000,80736.4,80736.4,80255.0,80340.0,172428.0
1731267000000,80340.0,80427.8,79790.0,79852.2,239707.9
1731267900000,79852.3,79887.1,79355.3,79779.9,369740.5
1731268800000,79779.9,79939.7,79407.0,79473.5,147156.1
1731269700000,79473.5,79588.0,79250.0,79499.3,160240.5
1731270600000,79498.4,79641.9,79156.0,79251.0,150001.3
