ts,open,high,low,close,volume
1767931200000,91191.2,91203.1,90702.4,90706.3,486333.81
1767945600000,90706.3,90815.8,89650.4,90406.0,1365788.4
1767960000000,90406.0,91983.0,89786.3,91136.6,2666479.2
1767974400000,91136.5,91737.1,90132.8,90284.2,1408829.52
1767988800000,90284.2,90686.0,90049.4,90604.6,523158.02
1768003200000,90604.7,90740.0,90475.2,90589.5,254134.83
1768017600000,90589.6,90650.0,90376.1,90637.8,234545.92
1768032000000,90637.8,90791.3,90565.4,90683.5,319961.8
1768046400000,90683.5,90752.6,90485.5,90611.6,246017.12
1768060800000,90611.5,90699.5,90472.0,90587.4,163849.79
1768075200000,90587.4,90614.7,90342.1,90471.7,190143.24
1768089600000,90471.7,90699.0,90400.0,90698.9,192019.72
1768104000000,90699.0,90824.3,90550.0,90675.4,244661.06
1768118400000,90675.4,90778.8,90572.0,90709.5,324667.57
1768132800000,90709.5,91149.9,90666.0,90830.0,620544.43
1768147200000,90830.0,91258.9,90625.1,90653.3,425842.01
1768161600000,90653.3,91000.0,90155.1,90962.0,582150.6
1768176000000,90961.9,92495.0,90642.2,91778.6,1883894.04
1768190400000,91778.7,92253.8,91353.0,91380.1,941864.48
1768204800000,91380.0,91598.0,90320.0,90575.6,1595803.04
1768219200000,90575.5,91633.0,90064.4,91626.0,1759122.54
1768233600000,91626.0,92283.0,90960.7,91834.0,1965526.05
1768248000000,91834.0,92023.0,90882.0,91250.2,686022.97
1768262400000,91250.3,91513.2,91008.1,91376.9,581219.24
1768276800000,91376.9,92248.0,91309.0,91911.8,1067541.87
1768291200000,91911.8,92648.0,91886.4,91963.9,1097569.48
1768305600000,91963.9,93417.6,91725.5,93412.2,2479442.51
1768320000000,93412.2,94207.2,93017.3,94180.9,1789604.48
1768334400000,94181.0,96777.0,94014.9,95394.2,3136884.41
1768348800000,95394.2,95688.0,95100.1,95671.0,915879.14
1768363200000,95671.0,95757.0,94505.0,95179.5,1205840.17
1768377600000,95179.5,95306.0,94712.0,94778.0,708521.49
1768392000000,94777.9,97059.0,94640.6,96695.3,2683433.95
1768406400000,96695.3,97722.6,96176.2,97213.3,2633189.25
1768420800000,97213.2,97900.0,96707.1,96914.6,905147.11
